customer_id,credit_score,country,gender,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,churn
15684469,841.0,3,1,32.0,2.0,117070.21,1,1,0,113482.2,0
15670172,622.0,1,2,30.0,4.0,107879.04,1,0,1,196894.62,0
15701318,763.0,2,1,67.0,9.0,148564.66,1,0,1,87236.4,0
15798906,628.0,1,1,69.0,5.0,0.0,2,1,1,181964.6,0
15785611,752.0,3,1,38.0,3.0,183102.29,1,1,1,71557.12,0
15702789,548.0,3,1,32.0,5.0,175214.71,1,1,1,155165.61,0
15617648,584.0,1,2,44.0,5.0,95671.75,2,1,1,106564.88,0
15670374,819.0,3,2,49.0,1.0,120656.86,4,0,0,166164.3,1
15731865,637.0,1,1,27.0,1.0,0.0,2,1,0,91291.2,0
15628112,771.0,3,2,36.0,5.0,77846.9,1,0,0,99805.99,0
15629985,723.0,3,2,47.0,10.0,90450.0,2,0,0,103379.31,1
15611580,751.0,2,1,33.0,4.0,79281.61,1,1,0,117547.76,0
15638355,658.0,1,2,35.0,5.0,126397.66,1,0,0,156361.58,1
15809772,667.0,1,1,48.0,2.0,0.0,1,1,0,43229.2,0
15744913,788.0,2,1,36.0,10.0,109632.85,1,1,1,16149.13,0
15699335,615.0,3,2,33.0,3.0,137657.25,2,1,1,171657.57,0
15634936,735.0,1,1,41.0,7.0,179904.0,1,1,1,137180.95,0
15585133,657.0,2,2,27.0,8.0,0.0,2,0,0,6468.24,0
15740104,425.0,2,2,22.0,7.0,169649.73,2,0,1,136365.0,1
15604119,850.0,2,1,35.0,7.0,110349.82,1,0,0,126355.8,0
15663933,625.0,3,2,35.0,5.0,86147.46,2,1,0,163440.8,1
15746553,526.0,3,1,50.0,5.0,124233.24,1,0,1,159456.87,1
15686957,553.0,3,1,35.0,2.0,158584.28,2,1,0,43640.16,0
15629750,697.0,1,1,35.0,5.0,133087.76,1,1,0,64771.61,0
15580956,683.0,3,2,43.0,4.0,115888.04,1,1,1,117349.19,1
15637876,663.0,3,2,36.0,6.0,77253.5,1,0,0,35817.97,1
15693382,828.0,1,1,31.0,9.0,0.0,1,0,1,164257.37,0
15810418,756.0,3,2,60.0,3.0,115924.89,1,1,0,93524.19,1
15794875,691.0,2,1,35.0,6.0,0.0,2,0,1,178038.17,0
15800517,633.0,2,1,32.0,5.0,163340.12,2,1,1,74415.2,0
15568885,620.0,3,2,34.0,8.0,102251.57,1,1,0,120672.09,0
15597909,652.0,3,1,33.0,7.0,128135.99,1,1,0,158437.73,0
15810563,678.0,2,2,61.0,8.0,0.0,2,1,1,159938.82,0
15751084,712.0,1,2,29.0,8.0,140170.61,1,1,1,38170.04,0
15770516,616.0,2,2,44.0,7.0,193213.02,2,1,1,137392.77,0
15636595,602.0,2,1,37.0,3.0,107592.89,2,0,1,153122.73,0
15623478,670.0,3,2,32.0,4.0,102954.68,2,0,1,134942.45,0
15778025,685.0,3,1,43.0,9.0,108589.47,2,0,1,194808.51,0
15625740,627.0,3,1,62.0,3.0,143426.34,2,1,1,143104.3,0
15803804,717.0,3,2,35.0,5.0,103214.71,1,1,0,172172.7,0
15769308,635.0,3,2,36.0,9.0,81231.85,2,1,0,196731.08,0
15649618,799.0,3,2,39.0,7.0,167395.6,2,0,1,139537.43,0
15727688,555.0,2,1,32.0,4.0,0.0,2,1,1,54405.79,0
15721292,719.0,2,1,39.0,5.0,0.0,2,1,0,145759.7,0
15588186,520.0,2,1,45.0,7.0,107023.03,1,1,0,32903.93,0
15657937,709.0,3,1,22.0,0.0,112949.71,1,0,0,155231.55,0
15683471,691.0,1,1,38.0,7.0,0.0,2,0,0,81617.4,0
15679693,625.0,1,1,31.0,5.0,0.0,2,0,1,90.07,0
15797767,600.0,1,2,49.0,6.0,0.0,1,0,1,148087.88,1
15624729,594.0,1,1,27.0,0.0,197041.8,1,0,0,151912.49,0
15739054,654.0,1,2,29.0,4.0,96974.97,1,0,1,141404.07,0
15645778,670.0,2,1,42.0,3.0,81589.04,1,1,0,188227.8,0
15806941,499.0,1,1,60.0,7.0,76961.6,2,1,1,83643.87,0
15780088,607.0,2,1,34.0,9.0,132439.99,1,1,0,177747.72,0
15770631,730.0,2,1,25.0,5.0,167385.81,1,1,1,56307.51,0
15672357,631.0,2,1,38.0,7.0,0.0,2,1,0,181605.85,0
15576550,619.0,2,2,38.0,1.0,0.0,1,1,0,112442.63,1
15638882,710.0,3,2,62.0,9.0,148214.36,1,1,0,48571.14,1
15586996,697.0,1,2,76.0,7.0,0.0,2,0,1,188772.45,0
15578866,676.0,1,2,43.0,2.0,0.0,1,1,1,55119.53,0
15629739,621.0,3,2,31.0,8.0,100375.39,1,1,1,90384.26,0
15634267,717.0,1,1,42.0,5.0,0.0,2,1,0,172665.21,0
15692317,722.0,1,1,30.0,5.0,0.0,2,1,0,166376.54,0
15812750,591.0,1,1,24.0,6.0,147360.0,1,1,1,25310.82,0
15573628,751.0,3,2,51.0,7.0,148074.79,1,1,0,146411.41,1
15807709,714.0,3,2,55.0,9.0,180075.22,1,1,1,100127.71,0
15791304,604.0,3,1,25.0,7.0,165413.43,1,1,1,35279.74,0
15588933,825.0,1,2,36.0,3.0,146053.66,1,1,1,138344.7,0
15722611,752.0,1,2,53.0,8.0,114233.18,1,1,1,51587.04,0
15698902,547.0,3,2,42.0,1.0,142703.4,1,1,0,86207.49,1
15801152,553.0,2,2,39.0,1.0,142876.98,2,1,0,44363.42,0
15613097,605.0,1,2,33.0,4.0,0.0,2,0,1,83700.66,0
15640266,621.0,2,1,41.0,5.0,104631.67,1,1,1,95551.22,0
15655859,848.0,2,1,35.0,5.0,120046.74,2,1,0,84710.65,0
15651001,725.0,3,2,39.0,5.0,116803.8,1,1,0,124052.97,0
15710257,625.0,1,2,39.0,3.0,130786.92,1,0,1,121316.07,0
15684419,709.0,2,2,37.0,8.0,0.0,3,1,0,71738.56,0
15766064,559.0,1,1,33.0,9.0,111060.05,2,1,0,110371.84,0
15606149,571.0,3,2,66.0,9.0,111577.01,1,0,1,189271.9,0
15697480,731.0,1,1,30.0,7.0,0.0,2,0,1,143086.09,0
15737542,611.0,3,2,36.0,10.0,103294.56,1,1,0,160548.12,0
15613189,774.0,1,2,52.0,2.0,56580.93,1,1,0,113266.28,1
15711455,740.0,3,2,36.0,4.0,109044.6,1,0,0,94554.74,1
15726494,481.0,1,1,44.0,9.0,175303.06,1,1,0,65500.53,1
15673342,703.0,1,1,36.0,2.0,0.0,2,1,0,108790.95,0
15720671,704.0,1,1,42.0,8.0,129735.3,2,1,1,179565.57,0
15806511,445.0,2,1,45.0,10.0,0.0,2,0,1,90977.48,0
15765173,350.0,1,2,60.0,3.0,0.0,1,0,0,113796.15,1
15681991,542.0,1,1,32.0,7.0,107871.72,1,1,0,125302.64,0
15793247,498.0,1,1,34.0,5.0,0.0,2,1,1,91711.66,0
15779059,670.0,1,2,38.0,4.0,119624.54,2,1,1,110472.12,0
15689176,663.0,1,1,46.0,3.0,0.0,2,0,1,176276.1,0
15589195,766.0,3,2,38.0,7.0,130933.74,1,0,1,2035.94,0
15716381,666.0,3,2,50.0,7.0,109062.28,1,1,1,140136.1,1
15673837,617.0,2,1,61.0,3.0,113858.95,1,1,1,38129.22,0
15649536,741.0,3,1,38.0,4.0,128015.83,1,1,0,58440.43,0
15632472,472.0,2,2,32.0,1.0,159397.75,1,0,1,57323.18,0
15737414,647.0,1,1,35.0,4.0,123761.68,1,1,0,83910.4,0
15635870,579.0,3,2,50.0,5.0,117721.02,1,0,1,192146.63,1
15659820,614.0,1,2,34.0,5.0,0.0,2,1,0,185561.89,0
15654673,625.0,1,1,49.0,6.0,173434.9,1,1,0,165580.93,1
15806467,568.0,3,1,40.0,1.0,99282.63,1,0,0,134600.94,1
15770225,493.0,1,1,36.0,9.0,0.0,2,1,1,65816.53,0
15632280,544.0,2,2,53.0,9.0,0.0,1,1,0,125692.07,1
15668444,590.0,2,2,44.0,3.0,139432.37,1,1,0,62222.81,0
15594349,850.0,1,1,49.0,5.0,122486.47,1,0,1,59748.19,0
15773731,758.0,2,2,35.0,5.0,0.0,2,0,0,100365.51,0
15646366,521.0,3,1,41.0,8.0,120586.54,1,0,1,20491.15,0
15619626,746.0,1,1,24.0,3.0,137492.35,2,0,1,170142.09,0
15602929,728.0,2,2,37.0,4.0,0.0,1,0,0,4539.38,0
15681878,436.0,3,1,45.0,3.0,104339.11,2,1,1,183540.22,1
15663234,508.0,1,2,60.0,7.0,143262.04,1,1,1,129562.74,0
15768233,435.0,3,1,37.0,8.0,114346.3,1,0,1,980.93,1
15808544,747.0,1,2,40.0,3.0,0.0,1,0,0,57817.84,1
15779176,565.0,3,2,58.0,3.0,108888.24,3,0,1,135875.51,1
15815095,850.0,2,1,54.0,7.0,108185.81,2,0,0,24093.4,1
15737571,540.0,2,2,28.0,6.0,84121.04,1,0,1,80698.54,0
15812766,490.0,2,1,40.0,6.0,156111.08,1,0,0,190889.13,0
15715117,744.0,1,2,39.0,6.0,0.0,1,0,0,10662.58,0
15802486,488.0,1,1,34.0,3.0,0.0,2,1,1,125979.36,0
15800412,458.0,3,1,35.0,9.0,146780.52,2,1,1,3476.38,0
15760849,537.0,1,1,39.0,2.0,0.0,2,1,1,137651.6,0
15734892,579.0,2,1,37.0,4.0,0.0,2,1,1,32246.63,0
15786617,485.0,3,1,34.0,3.0,133658.24,1,1,0,70209.83,0
15713912,516.0,2,2,45.0,8.0,109044.3,1,0,1,115818.16,0
15808228,768.0,2,2,44.0,6.0,60603.4,1,1,1,178045.97,0
15677112,519.0,1,1,39.0,2.0,112957.26,2,1,0,97593.16,0
15600813,717.0,1,1,50.0,9.0,90305.76,1,1,1,124626.57,0
15644356,682.0,2,2,47.0,10.0,134032.01,1,1,0,144290.97,0
15731751,437.0,1,2,26.0,1.0,120923.52,1,0,1,78854.57,0
15813681,786.0,3,1,24.0,2.0,120135.55,2,1,1,125449.47,0
15618155,663.0,1,1,45.0,5.0,83195.12,1,1,1,48682.1,0
15582154,670.0,1,2,45.0,5.0,47884.92,1,1,1,54340.24,0
15690743,536.0,1,2,61.0,8.0,65190.29,1,1,1,64308.49,1
15602844,717.0,1,1,38.0,7.0,97459.06,1,0,0,189175.71,0
15790254,741.0,2,1,50.0,1.0,78737.61,1,1,1,13018.96,0
15651943,580.0,2,2,65.0,1.0,0.0,2,0,1,103182.46,0
15677522,593.0,1,1,33.0,1.0,0.0,2,0,0,9984.4,0
15780144,512.0,3,2,32.0,2.0,123403.85,2,1,0,80120.19,0
15662291,534.0,1,2,55.0,8.0,116973.26,3,1,0,122066.5,1
15714874,850.0,1,2,42.0,3.0,0.0,2,1,1,176883.42,0
15641319,518.0,2,1,50.0,4.0,0.0,1,0,0,107112.25,1
15600739,562.0,2,2,35.0,0.0,0.0,2,1,0,119899.52,0
15620557,561.0,2,1,37.0,4.0,101470.29,1,0,1,88838.14,0
15597239,548.0,2,1,39.0,7.0,131468.44,1,1,0,164975.82,0
15803749,498.0,3,2,41.0,4.0,87541.06,2,1,1,12577.21,1
15694581,807.0,2,1,42.0,5.0,0.0,2,1,1,74900.9,0
15570205,682.0,2,1,36.0,5.0,0.0,2,1,1,147758.51,0
15579212,638.0,1,1,57.0,6.0,0.0,1,1,0,33676.48,1
15595842,748.0,3,1,45.0,2.0,119852.01,1,0,0,73853.94,1
15698442,719.0,2,1,35.0,3.0,122964.88,1,1,1,138231.7,0
15780805,585.0,1,2,35.0,2.0,0.0,2,1,0,98621.04,1
15755678,534.0,1,1,62.0,2.0,0.0,2,0,0,42763.12,1
15573854,727.0,1,1,62.0,5.0,0.0,2,0,1,38652.96,0
15669805,748.0,3,2,31.0,1.0,99557.94,1,1,0,199255.32,0
15681506,478.0,2,1,43.0,1.0,0.0,2,1,1,197916.43,0
15814032,807.0,3,2,31.0,1.0,93460.47,2,0,0,172782.69,0
15584704,519.0,1,1,48.0,10.0,71083.98,1,1,0,137959.0,0
15658057,812.0,2,2,44.0,8.0,0.0,3,1,0,66926.83,1
15636700,701.0,1,1,39.0,9.0,140236.98,1,0,1,146651.99,0
15736778,807.0,3,2,60.0,1.0,72948.58,2,1,1,17355.36,0
15744398,525.0,1,2,23.0,5.0,0.0,2,1,0,160249.1,0
15676513,601.0,3,1,35.0,8.0,71553.83,1,1,0,177384.45,0
15759915,814.0,1,2,31.0,6.0,87772.52,1,1,0,188516.45,0
15731267,797.0,1,1,37.0,4.0,75263.7,1,1,0,85801.77,0
15776467,702.0,2,2,35.0,8.0,14262.8,2,1,0,54689.16,0
15677377,543.0,2,1,37.0,3.0,0.0,2,1,1,78915.68,0
15649858,469.0,2,1,37.0,9.0,96776.49,1,1,1,119890.86,0
15663885,741.0,1,1,32.0,5.0,0.0,1,1,1,64839.23,0
15600992,652.0,1,1,36.0,1.0,0.0,2,1,1,151314.98,0
15570769,494.0,1,1,69.0,9.0,93320.8,1,1,1,24489.44,0
15703793,738.0,3,1,58.0,2.0,133745.44,4,1,0,28373.86,1
15738936,760.0,3,1,29.0,5.0,103607.24,2,0,1,86334.64,0
15716431,775.0,1,2,30.0,10.0,191091.74,2,1,1,96170.38,0
15758831,754.0,1,1,39.0,3.0,74896.33,1,0,0,34430.16,0
15569590,601.0,3,1,42.0,1.0,98495.72,1,1,0,40014.76,1
15787699,650.0,3,1,34.0,4.0,142393.11,1,1,1,11276.48,0
15587712,589.0,1,1,36.0,8.0,114435.47,1,1,0,26955.72,0
15645835,605.0,1,1,32.0,9.0,0.0,2,1,1,55724.24,0
15756299,741.0,1,2,64.0,2.0,69311.16,1,1,1,59237.72,0
15771966,557.0,1,1,39.0,8.0,146200.01,1,1,0,177944.64,0
15612187,547.0,3,1,32.0,8.0,155726.85,1,1,0,67789.99,0
15738605,634.0,3,2,46.0,5.0,123642.36,1,1,1,49725.16,1
15732884,676.0,1,1,29.0,7.0,131959.86,1,0,0,189268.81,0
15584114,678.0,3,2,43.0,2.0,153393.18,2,1,1,193828.27,0
15806360,609.0,1,1,41.0,6.0,0.0,1,0,1,112585.19,0
15751491,443.0,3,1,50.0,3.0,117206.3,1,1,0,42840.18,1
15589323,636.0,1,2,24.0,9.0,0.0,2,0,1,38830.72,0
15586522,608.0,2,1,37.0,2.0,130461.02,1,1,0,21967.15,0
15775678,716.0,1,2,44.0,1.0,0.0,1,1,1,152108.47,0
15665221,630.0,1,1,26.0,7.0,129837.72,2,0,1,197001.15,0
15577515,554.0,3,2,55.0,0.0,108477.27,1,0,1,140003.0,1
15616929,730.0,2,1,62.0,5.0,112181.08,1,0,1,61513.87,0
15690332,647.0,3,1,35.0,3.0,192407.97,1,1,1,40145.28,0
15774155,662.0,3,1,33.0,0.0,103471.52,1,1,1,162703.0,0
15623450,637.0,3,2,27.0,7.0,135842.89,1,1,1,101418.05,0
15727197,576.0,1,2,52.0,9.0,170228.59,2,0,0,148477.57,1
15611186,609.0,1,1,37.0,1.0,39344.83,1,1,1,178291.89,1
15779915,694.0,2,1,31.0,5.0,0.0,1,1,0,35593.18,0
15756196,682.0,1,1,50.0,6.0,121818.84,2,0,1,124151.37,0
15706463,597.0,1,2,36.0,9.0,0.0,2,1,1,7156.09,0
15761043,632.0,3,2,38.0,6.0,86569.76,2,1,0,98090.91,0
15766163,676.0,1,1,38.0,1.0,0.0,2,0,1,35644.79,0
15676521,696.0,1,2,31.0,8.0,0.0,2,0,0,191074.11,0
15621629,773.0,3,1,43.0,8.0,81844.91,2,1,1,35908.46,0
15809736,664.0,1,1,46.0,2.0,0.0,1,1,1,177423.02,1
15769272,510.0,1,2,26.0,6.0,136214.08,1,0,0,159742.33,0
15662203,579.0,3,2,42.0,3.0,137560.38,2,1,1,85424.34,0
15652835,419.0,2,2,27.0,2.0,121580.42,1,0,1,134720.51,0
15749300,556.0,1,2,47.0,2.0,139914.27,1,1,1,50390.98,0
15589428,756.0,1,2,42.0,9.0,0.0,2,1,0,35673.42,0
15808905,823.0,1,1,37.0,5.0,164858.18,1,1,1,173516.71,0
15664432,727.0,2,2,49.0,7.0,96296.78,1,1,0,190457.87,1
15612615,616.0,1,2,37.0,6.0,0.0,2,1,0,86242.18,0
15810995,526.0,3,1,34.0,3.0,122726.56,1,1,1,46772.36,0
15788556,683.0,1,2,42.0,4.0,148283.94,1,1,1,44692.63,1
15727944,701.0,3,2,48.0,1.0,92072.68,1,1,1,133992.36,0
15801417,657.0,1,1,37.0,4.0,82500.28,1,1,1,115260.72,0
15763665,833.0,1,2,28.0,4.0,136674.51,2,0,0,5278.78,0
15590094,613.0,3,1,38.0,9.0,126265.88,2,0,0,15859.95,0
15618314,676.0,1,1,40.0,8.0,114005.78,1,1,1,67998.45,0
15611315,708.0,3,2,23.0,4.0,71433.08,1,1,0,103697.57,0
15750755,449.0,2,2,33.0,8.0,0.0,2,0,0,156792.89,0
15613518,647.0,1,2,35.0,6.0,112668.7,1,0,1,122584.29,0
15765283,624.0,3,2,40.0,3.0,149961.99,2,1,0,104610.86,0
15663161,680.0,3,2,51.0,5.0,143139.87,1,0,0,47795.43,1
15566495,704.0,2,2,24.0,2.0,0.0,1,1,0,35600.25,1
15742297,715.0,1,1,35.0,2.0,141005.47,1,1,1,60407.93,0
15580148,750.0,3,1,40.0,5.0,168286.81,3,1,0,20451.99,1
15743236,687.0,1,2,61.0,7.0,80538.56,1,1,0,131305.37,1
15632051,550.0,3,2,42.0,10.0,128707.31,1,1,0,63092.65,1
15665177,613.0,1,1,44.0,3.0,0.0,2,0,1,136491.72,0
15630857,674.0,2,2,39.0,6.0,0.0,2,1,1,9574.83,0
15675522,628.0,3,2,30.0,9.0,132351.29,2,1,1,74169.13,0
15730639,715.0,1,1,23.0,7.0,139224.92,2,1,0,65057.71,0
15814040,610.0,1,2,45.0,1.0,0.0,2,1,1,199657.46,0
15617991,555.0,1,1,29.0,4.0,128744.04,1,1,1,47454.93,0
15715199,568.0,2,1,27.0,5.0,126815.97,2,0,1,118648.12,0
15792489,622.0,2,1,42.0,9.0,0.0,2,1,0,119127.06,0
15737385,800.0,2,2,46.0,6.0,0.0,2,1,0,171928.04,0
15757541,778.0,1,2,33.0,9.0,151772.63,2,0,0,180249.94,1
15721007,776.0,3,1,33.0,8.0,115130.34,1,0,0,129525.5,1
15603565,603.0,2,2,56.0,5.0,90778.76,2,1,0,162223.67,1
15808223,615.0,2,1,41.0,1.0,126773.43,1,1,1,55551.26,0
15775892,748.0,2,2,23.0,8.0,85600.08,1,0,0,134077.71,0
15709354,521.0,1,2,41.0,2.0,0.0,2,1,1,113089.43,0
15766609,655.0,1,2,47.0,10.0,0.0,2,1,0,167778.62,0
15640409,817.0,3,2,46.0,0.0,89087.89,1,0,1,87941.85,1
15731543,679.0,2,1,58.0,9.0,109327.65,1,1,1,3829.13,0
15673995,516.0,2,2,65.0,9.0,102541.1,1,1,0,181490.42,0
15784092,732.0,1,1,36.0,7.0,126195.81,1,1,1,133172.48,0
15746333,562.0,1,2,57.0,3.0,0.0,3,1,0,6554.97,1
15648489,487.0,1,1,53.0,4.0,199689.49,1,1,1,24207.86,1
15620735,667.0,3,2,33.0,4.0,127076.68,2,1,0,69011.66,0
15594878,661.0,2,2,41.0,5.0,28082.95,1,1,0,69586.27,1
15771702,567.0,1,2,35.0,5.0,166118.45,2,1,0,127827.18,0
15621768,712.0,2,1,45.0,6.0,112994.65,1,0,0,198398.68,0
15669516,746.0,2,1,36.0,2.0,0.0,2,1,1,16436.56,0
15693205,691.0,3,2,41.0,8.0,109153.96,3,1,1,148848.76,1
15598892,828.0,1,1,30.0,4.0,73070.18,2,0,0,161671.15,0
15664035,590.0,2,2,38.0,9.0,0.0,2,1,1,148750.16,0
15615177,561.0,2,1,28.0,6.0,123692.0,1,1,1,70548.96,0
15706537,577.0,3,2,59.0,7.0,111396.97,1,0,1,191070.01,0
15765846,820.0,2,2,31.0,2.0,94222.53,1,1,0,103570.8,0
15606861,636.0,1,1,34.0,8.0,0.0,2,1,0,38570.13,0
15759387,598.0,3,1,38.0,1.0,101487.18,1,1,1,75959.1,1
15797475,720.0,1,1,44.0,3.0,86102.27,1,1,0,180134.88,1
15586993,655.0,2,2,56.0,5.0,0.0,2,1,1,41782.7,0
15754112,653.0,2,1,55.0,7.0,0.0,2,1,1,41967.03,0
15612633,581.0,2,1,43.0,9.0,78022.61,1,0,1,30662.91,0
15678201,548.0,1,2,46.0,1.0,0.0,1,1,1,104469.06,1
15714493,465.0,2,2,33.0,6.0,0.0,2,1,1,95500.98,0
15720463,796.0,1,1,30.0,2.0,137262.71,2,1,0,62905.29,0
15806407,652.0,1,2,37.0,4.0,0.0,2,1,0,143393.24,0
15780835,652.0,3,2,26.0,1.0,131908.35,1,1,1,179269.79,0
15639133,773.0,1,2,50.0,4.0,0.0,2,1,0,129372.94,0
15750778,653.0,1,2,60.0,2.0,120731.39,4,1,1,138160.11,1
15603554,513.0,1,2,45.0,0.0,164649.52,3,1,0,49915.52,1
15566211,616.0,3,2,41.0,1.0,103560.57,1,1,0,236.45,1
15747014,850.0,1,2,28.0,1.0,105245.34,1,0,1,74780.13,0
15783276,725.0,1,2,25.0,9.0,0.0,2,1,1,168607.74,0
15571415,805.0,3,1,56.0,6.0,151802.29,1,1,0,46791.09,1
15591747,705.0,1,1,32.0,3.0,0.0,2,0,0,129576.99,0
15599004,655.0,2,1,37.0,1.0,0.0,1,1,1,106040.97,0
15575002,676.0,1,1,29.0,4.0,140720.93,1,1,0,36221.18,0
15721921,796.0,1,1,44.0,8.0,165326.2,1,1,1,57205.55,0
15664001,695.0,3,2,53.0,8.0,95231.91,1,0,0,70140.8,1
15637644,667.0,1,2,24.0,4.0,0.0,2,0,1,34335.55,0
15589017,547.0,3,1,55.0,4.0,111362.76,3,1,0,16922.28,1
15588197,670.0,1,1,36.0,7.0,0.0,2,0,0,59571.5,0
15734312,577.0,2,1,43.0,6.0,0.0,2,1,1,149457.81,0
15752388,643.0,2,2,35.0,6.0,0.0,2,1,1,41549.64,0
15569222,781.0,1,1,32.0,6.0,147107.91,1,1,1,40066.95,0
15797751,466.0,3,2,47.0,5.0,102085.72,1,1,1,183536.24,1
15629010,847.0,3,2,35.0,5.0,111743.43,1,1,1,183584.14,0
15580935,687.0,3,1,33.0,9.0,135962.4,2,1,0,121747.96,0
15631848,727.0,1,2,26.0,9.0,121508.28,1,1,1,146785.44,0
15767598,540.0,2,1,28.0,8.0,0.0,2,0,0,197588.32,0
15686219,611.0,1,1,38.0,4.0,71018.6,2,1,0,2444.29,0
15634628,579.0,1,2,33.0,1.0,65667.79,2,0,0,164608.98,0
15588614,753.0,1,1,57.0,7.0,0.0,1,1,0,159475.08,1
15700752,545.0,1,2,32.0,6.0,0.0,2,1,1,52067.37,0
15726695,601.0,2,2,20.0,9.0,122446.61,2,1,0,86791.9,0
15678210,684.0,1,1,38.0,5.0,105069.98,2,1,1,198355.28,0
15591035,644.0,2,1,54.0,6.0,0.0,1,0,1,84622.37,0
15755825,666.0,1,1,39.0,10.0,0.0,2,1,0,102999.33,0
15566563,777.0,1,2,30.0,4.0,137851.31,1,1,0,5008.23,1
15740383,594.0,2,2,38.0,10.0,0.0,2,1,0,58332.91,0
15694641,621.0,2,2,59.0,2.0,0.0,2,1,1,171364.18,0
15763194,643.0,1,1,34.0,7.0,0.0,2,0,1,100304.13,0
15730540,794.0,2,1,45.0,8.0,88656.37,2,1,0,116547.31,0
15580462,607.0,2,1,40.0,1.0,112544.45,1,1,1,19842.22,0
15579287,581.0,1,1,35.0,4.0,0.0,2,0,1,86383.82,0
15662533,598.0,2,2,23.0,6.0,0.0,2,1,0,153229.19,0
15696852,803.0,1,2,32.0,9.0,192122.84,1,1,1,54277.45,1
15636684,727.0,1,1,34.0,10.0,0.0,2,1,1,198637.34,0
15686964,675.0,1,2,34.0,10.0,84944.58,1,0,0,146230.63,0
15681956,684.0,1,1,34.0,9.0,0.0,2,1,1,65257.57,0
15689351,742.0,3,2,41.0,4.0,92805.72,1,0,1,73743.95,1
15710012,738.0,2,1,44.0,2.0,0.0,2,1,0,43018.82,1
15662403,622.0,1,2,32.0,6.0,169089.38,2,1,0,101057.95,0
15758685,706.0,2,2,37.0,7.0,0.0,2,1,1,110899.3,0
15720187,479.0,3,2,30.0,7.0,143964.36,2,1,0,41879.99,0
15708289,793.0,2,1,25.0,3.0,100913.57,1,0,0,10579.72,0
15720529,591.0,1,1,29.0,6.0,0.0,2,1,1,108684.65,0
15615032,624.0,2,1,46.0,3.0,0.0,2,1,1,62825.03,0
15777211,515.0,1,1,65.0,7.0,92113.61,1,1,1,142548.33,0
15683416,572.0,3,1,51.0,8.0,97750.07,3,1,1,193014.26,1
15609176,688.0,1,2,32.0,5.0,0.0,2,0,1,177607.77,0
15631159,705.0,3,1,41.0,4.0,72252.64,2,1,1,142514.66,0
15594864,752.0,3,1,30.0,4.0,81523.38,1,1,1,36885.85,0
15679075,701.0,1,1,37.0,8.0,107798.85,1,1,0,16966.73,0
15719809,516.0,3,1,32.0,3.0,145166.09,2,0,0,111421.45,0
15743245,624.0,1,1,42.0,3.0,145155.37,1,1,0,72169.95,1
15642821,383.0,2,2,48.0,8.0,95808.19,1,0,0,137702.01,1
15743149,711.0,1,2,35.0,8.0,0.0,1,1,1,67508.01,0
15586264,572.0,1,1,43.0,2.0,140431.98,1,1,0,26450.57,1
15596808,679.0,2,1,33.0,4.0,96110.22,1,1,0,1173.23,0
15598510,583.0,3,1,27.0,4.0,105907.42,2,1,1,195732.04,0
15591489,826.0,1,1,26.0,5.0,142662.68,1,0,0,60285.3,0
15569626,577.0,2,1,35.0,5.0,110080.3,1,1,1,109794.31,0
15588918,671.0,1,2,42.0,6.0,0.0,2,1,0,197202.48,0
15619892,644.0,2,1,18.0,8.0,0.0,2,1,0,59172.42,0
15761158,719.0,1,2,54.0,7.0,0.0,2,1,1,125041.52,0
15594133,697.0,2,1,62.0,7.0,0.0,1,1,0,129188.18,1
15679453,614.0,3,2,39.0,8.0,125997.22,1,1,1,128049.34,1
15591995,757.0,3,1,26.0,8.0,121581.56,2,1,1,127059.04,0
15590199,701.0,2,1,28.0,1.0,103421.32,1,0,1,76304.73,0
15751445,734.0,3,2,52.0,6.0,71283.09,2,0,1,38984.37,0
15582259,567.0,1,2,37.0,7.0,0.0,2,1,1,28690.9,0
15768887,597.0,2,1,26.0,5.0,0.0,2,0,1,95159.13,0
15649354,754.0,2,1,35.0,4.0,0.0,2,1,1,9658.41,0
15656829,577.0,2,2,33.0,6.0,0.0,2,1,0,57975.8,0
15811589,716.0,2,1,42.0,8.0,0.0,2,1,0,180800.42,0
15750671,512.0,2,1,31.0,6.0,0.0,2,1,0,168462.26,0
15745201,612.0,1,2,43.0,4.0,139496.35,2,1,1,77128.23,0
15685150,799.0,3,1,28.0,7.0,167658.33,2,1,1,111138.25,0
15730038,706.0,1,2,23.0,5.0,0.0,1,0,0,164128.41,1
15582903,643.0,1,1,39.0,7.0,0.0,2,1,1,170392.59,0
15763107,700.0,1,2,30.0,9.0,0.0,1,1,1,174971.64,0
15785975,525.0,2,2,60.0,7.0,0.0,2,0,1,168034.9,0
15727619,753.0,3,2,46.0,9.0,113909.69,3,1,0,92320.37,1
15724428,544.0,1,1,40.0,8.0,0.0,2,1,0,61581.2,0
15658548,646.0,3,2,36.0,6.0,144773.29,2,1,0,53217.3,0
15625623,567.0,1,2,45.0,4.0,0.0,2,0,1,121053.19,0
15735687,595.0,2,1,37.0,2.0,157084.99,1,1,0,134767.13,0
15573851,735.0,1,2,38.0,1.0,0.0,3,0,0,92220.12,1
15757632,496.0,1,2,41.0,1.0,176024.05,2,1,0,182337.98,0
15812920,607.0,3,1,40.0,5.0,90594.55,1,0,1,181598.25,0
15682728,774.0,1,2,32.0,4.0,0.0,2,0,0,114899.13,0
